rho,mu_p,char_height_px,mean_cer,mean_char_acc,n_eval,qe_total,mtf_nyquist,aperture_f50_cpp
0.9,23,8,0.5563634199999999,0.44363658,50,0.765,0.668877,0.635992
0.9,27,8,0.50363616,0.49636383999999995,50,0.765,0.668877,0.635992
0.9,32,8,0.26545428,0.7345457199999998,50,0.765,0.668877,0.635992
0.9,38,8,0.24848459999999994,0.7515154,50,0.765,0.668877,0.635992
0.9,45,8,0.21393918,0.7860608200000001,50,0.765,0.668877,0.635992
0.9,54,8,0.2060604,0.7939396,50,0.765,0.668877,0.635992
0.9,64,8,0.16242408,0.83757592,50,0.765,0.668877,0.635992
0.9,76,8,0.14303016,0.8569698399999999,50,0.765,0.668877,0.635992
0.9,91,8,0.14969681999999998,0.8503031799999999,50,0.765,0.668877,0.635992
0.9,108,8,0.15939378,0.84060622,50,0.765,0.668877,0.635992
0.9,128,8,0.14606046,0.8539395399999999,50,0.765,0.668877,0.635992
0.9,152,8,0.15090894,0.8490910600000001,50,0.765,0.668877,0.635992
0.9,181,8,0.13272714,0.8672728599999999,50,0.765,0.668877,0.635992
0.9,215,8,0.14121198,0.85878802,50,0.765,0.668877,0.635992
0.9,256,8,0.13696956,0.86303044,50,0.765,0.668877,0.635992
1.0,4,8,0.8539395399999999,0.14606046,50,0.85,0.63662,0.603355
1.0,5,8,0.81030322,0.18969678,50,0.85,0.63662,0.603355
1.0,6,8,0.7587881199999998,0.24121188,50,0.85,0.63662,0.603355
1.0,7,8,0.7145457399999999,0.28545426,50,0.85,0.63662,0.603355
1.0,8,8,0.6969699999999999,0.30302999999999997,50,0.85,0.63662,0.603355
1.0,10,8,0.6896970400000001,0.31030296,50,0.85,0.63662,0.603355
1.0,11,8,0.7133334000000001,0.2866666,50,0.85,0.63662,0.603355
1.0,13,8,0.58484832,0.41515168,50,0.85,0.63662,0.603355
1.0,16,8,0.6260603800000001,0.37393962,50,0.85,0.63662,0.603355
1.0,19,8,0.59818162,0.40181838,50,0.85,0.63662,0.603355
1.0,23,8,0.5030300799999999,0.49696992,50,0.85,0.63662,0.603355
1.0,27,8,0.33818156,0.66181844,50,0.85,0.63662,0.603355
1.0,32,8,0.25454519999999997,0.7454547999999999,50,0.85,0.63662,0.603355
1.0,38,8,0.23757551999999996,0.7624244799999998,50,0.85,0.63662,0.603355
1.0,45,8,0.17999982,0.82000018,50,0.85,0.63662,0.603355
1.0,54,8,0.17636346,0.82363654,50,0.85,0.63662,0.603355
1.0,64,8,0.14363622000000004,0.8563637800000001,50,0.85,0.63662,0.603355
1.0,76,8,0.16121196000000002,0.8387880400000001,50,0.85,0.63662,0.603355
1.0,91,8,0.16848468000000005,0.8315153200000001,50,0.85,0.63662,0.603355
1.0,108,8,0.16606044,0.83393956,50,0.85,0.63662,0.603355
1.0,128,8,0.17272710000000002,0.8272729000000001,50,0.85,0.63662,0.603355
1.0,152,8,0.14727258000000001,0.8527274199999999,50,0.85,0.63662,0.603355
1.0,181,8,0.15272712,0.84727288,50,0.85,0.63662,0.603355
1.0,215,8,0.12606048,0.87393952,50,0.85,0.63662,0.603355
1.0,256,8,0.11999988,0.8800001200000002,50,0.85,0.63662,0.603355
